id,split,lemma,number,case,form,rod_primary,vzor_primary,stem,suffix,stem_suffix_boundary,source_morphemes,source_morpheme_boundaries
877,hard_tokenization,kocúrkovčina,pl,N,kocúrkovčiny,f,žena,kocúrkovčin,y,[11],kocúr|k|ov|čin|a,"[5, 6, 8, 11]"
878,hard_tokenization,šéfcukrár,sg,G,šéfcukrára,mp,chlap,šéfcukrár,a,[9],šéf|cukr|ár,"[3, 7]"
879,hard_tokenization,dôstojník,sg,I,dôstojníkom,mp,chlap,dôstojník,om,[9],dôstojník,[]
880,hard_tokenization,poddôstojník,sg,I,poddôstojníkom,mp,chlap,poddôstojník,om,[12],poddôstojník,[]
881,hard_tokenization,prežúvavec,pl,L,prežúvavcoch,ma,dravec,prežúvavc,och,[9],pre|žú|v|av|ec,"[3, 5, 6, 8]"
882,hard_tokenization,sebadeštrukcia,sg,D,sebadeštrukcii,f,situácia,sebadeštrukci,i,[13],seb|a|de|štruk|ci|a,"[3, 4, 6, 11, 13]"
883,hard_tokenization,krviprelievanie,sg,D,krviprelievaniu,n,stretnutie,krviprelievan,iu,[13],krv|i|pre|lie|v|an|ie,"[3, 4, 7, 10, 11, 13]"
884,hard_tokenization,sebaobmedzovanie,sg,D,sebaobmedzovaniu,n,stretnutie,sebaobmedzovan,iu,[14],seb|a|ob|medz|ov|an|ie,"[3, 4, 6, 10, 12, 14]"
885,hard_tokenization,kameňorytectvo,sg,D,kameňorytectvu,n,mesto,kameňorytectv,u,[13],kameň|o|ry|t|ec|tv|o,"[5, 6, 8, 9, 11, 13]"
886,hard_tokenization,stredoškolák,pl,D,stredoškolákom,mp,chlap,stredoškolák,om,[12],stred|o|škol|ák,"[5, 6, 10]"
887,hard_tokenization,rozhadzovadlo,pl,A,rozhadzovadlá,n,mesto,rozhadzovadl,á,[12],roz|hadz|ov|adl|o,"[3, 7, 9, 12]"
888,hard_tokenization,dekonštruktivista,pl,N,dekonštruktivisti,mp,futbalista,dekonštruktivist,i,[16],de|kon|štruk|t|ivist|a,"[2, 5, 10, 11, 16]"
889,hard_tokenization,šéfinžinierka,sg,L,šéfinžinierke,f,otázka,šéfinžinierk,e,[12],šéf|inžin|ier|k|a,"[3, 8, 11, 12]"
890,hard_tokenization,Východoeurópanka,sg,A,Východoeurópanku,f,žena,Východoeurópank,u,[15],Vý|chod|o|európ|an|k|a,"[2, 6, 7, 12, 14, 15]"
891,hard_tokenization,chlpáňovité,sg,D,chlpáňovitému,n,cestovné,chlpáňovit,ému,[10],chlp|áň|ovit|é,"[4, 6, 10]"
892,hard_tokenization,arcikniežactvo,sg,D,arcikniežactvu,n,mesto,arcikniežactv,u,[13],arci|kniež|ac|tv|o,"[4, 9, 11, 13]"
893,hard_tokenization,svätuškár,pl,G,svätuškárov,mp,chlap,svätuškár,ov,[9],svät|uškár,[4]
894,hard_tokenization,nadpráporčík,sg,A,nadpráporčíka,mp,chlap,nadpráporčík,a,[12],nad|prápor|čík,"[3, 9]"
895,hard_tokenization,zmäkčovadlo,pl,A,zmäkčovadlá,n,mesto,zmäkčovadl,á,[10],z|mäk|č|ov|adl|o,"[1, 4, 5, 7, 10]"
896,hard_tokenization,desaťkorunák,sg,D,desaťkorunáku,mi,jazyk,desaťkorunák,u,[12],desať|korun|ák,"[5, 10]"
897,hard_tokenization,sebazapieranie,pl,L,sebazapieraniach,n,stretnutie,sebazapieran,iach,[12],seb|a|za|pier|an|ie,"[3, 4, 6, 10, 12]"
898,hard_tokenization,gréckokatolíčka,sg,L,gréckokatolíčke,f,otázka,gréckokatolíčk,e,[14],gréc|k|o|katol|íč|k|a,"[4, 5, 6, 11, 13, 14]"
899,hard_tokenization,povrážtek,sg,D,povrážteku,mi,jazyk,povrážtek,u,[9],povráž|t|ek,"[6, 7]"
900,hard_tokenization,lúmensekunda,sg,L,lúmensekunde,f,žena,lúmensekund,e,[11],lúmen|sekund|a,"[5, 11]"
901,hard_tokenization,sebavzdelávanie,sg,D,sebavzdelávaniu,n,stretnutie,sebavzdelávan,iu,[13],seb|a|vzdel|áv|an|ie,"[3, 4, 9, 11, 13]"
902,hard_tokenization,zvlhčovač,pl,A,zvlhčovače,mi,stroj,zvlhčovač,e,[9],z|vlh|č|ov|ač,"[1, 4, 5, 7]"
903,hard_tokenization,štrajkokazectvo,sg,D,štrajkokazectvu,n,mesto,štrajkokazectv,u,[14],štrajk|o|kaz|ectv|o,"[6, 7, 10, 14]"
904,hard_tokenization,dvojstovkár,pl,A,dvojstovkárov,mp,chlap,dvojstovkár,ov,[11],dv|oj|st|ovk|ár,"[2, 4, 6, 9]"
905,hard_tokenization,bylinožravec,sg,G,bylinožravca,ma,dravec,bylinožravc,a,[11],byl|in|o|žr|av|ec,"[3, 5, 6, 8, 10]"
906,hard_tokenization,hrubokožec,pl,N,hrubokožce,ma,dravec,hrubokožc,e,[9],hrub|o|kož|ec,"[4, 5, 8]"
907,hard_tokenization,zrážkomer,pl,L,zrážkomeroch,mi,zápas,zrážkomer,och,[9],z|ráž|k|o|mer,"[1, 4, 5, 6]"
908,hard_tokenization,ľahkomyseľníčka,sg,D,ľahkomyseľníčke,f,otázka,ľahkomyseľníčk,e,[14],ľah|k|o|myseľ|n|íč|k|a,"[3, 4, 5, 10, 11, 13, 14]"
909,hard_tokenization,dvojplošník,pl,D,dvojplošníkom,mi,jazyk,dvojplošník,om,[11],dv|oj|ploš|ník,"[2, 4, 8]"
910,hard_tokenization,šesťuholník,pl,D,šesťuholníkom,mi,jazyk,šesťuholník,om,[11],šesť|uhol|ník,"[4, 8]"
911,hard_tokenization,kontraadmirál,pl,L,kontraadmiráloch,mp,chlap,kontraadmirál,och,[13],kontra|admir|ál,"[6, 11]"
912,hard_tokenization,demonštrátor,sg,G,demonštrátora,mp,chlap,demonštrátor,a,[12],demonštr|át|or,"[8, 10]"
913,hard_tokenization,kváziodborníčka,sg,L,kváziodborníčke,f,otázka,kváziodborníčk,e,[14],kvázi|odbor|níč|k|a,"[5, 10, 13, 14]"
914,hard_tokenization,svätokupectvo,sg,D,svätokupectvu,n,mesto,svätokupectv,u,[12],svät|o|kup|ec|tv|o,"[4, 5, 8, 10, 12]"
915,hard_tokenization,autovakcína,sg,A,autovakcínu,f,otázka,autovakcín,u,[10],aut|o|vakcín|a,"[3, 4, 10]"
916,hard_tokenization,inšpektorát,sg,L,inšpektoráte,mi,zápas,inšpektorát,e,[11],inšpekt|or|át,"[7, 9]"
917,hard_tokenization,krížovkár,pl,G,krížovkárov,mp,chlap,krížovkár,ov,[9],kríž|ovk|ár,"[4, 7]"
918,hard_tokenization,hmyzožravec,sg,A,hmyzožravca,ma,dravec,hmyzožravc,a,[10],hmyz|o|žr|av|ec,"[4, 5, 7, 9]"
919,hard_tokenization,zradikalizovanie,sg,D,zradikalizovaniu,n,stretnutie,zradikalizovan,iu,[14],z|radik|al|izov|an|ie,"[1, 6, 8, 12, 14]"
920,hard_tokenization,šéfarchitekt,pl,L,šéfarchitektoch,mp,chlap,šéfarchitekt,och,[12],šéf|architekt,[3]
921,hard_tokenization,vyúčtovanie,sg,D,vyúčtovaniu,n,stretnutie,vyúčtovan,iu,[9],vy|účt|ov|an|ie,"[2, 5, 7, 9]"
922,hard_tokenization,rekonštrukcia,sg,D,rekonštrukcii,f,situácia,rekonštrukci,i,[12],re|kon|štruk|ci|a,"[2, 5, 10, 12]"
923,hard_tokenization,párnokopytník,pl,D,párnokopytníkom,ma,had,párnokopytník,om,[13],pár|n|o|kopyt|ník,"[3, 4, 5, 10]"
924,hard_tokenization,vyťahovadlo,sg,D,vyťahovadlu,n,mesto,vyťahovadl,u,[10],vy|ťah|ov|adl|o,"[2, 5, 7, 10]"
925,hard_tokenization,neposlušník,sg,I,neposlušníkom,mp,chlap,neposlušník,om,[11],ne|po|sluš|n|ík,"[2, 4, 8, 9]"
926,hard_tokenization,hodvábnictvo,sg,D,hodvábnictvu,n,mesto,hodvábnictv,u,[11],hodváb|nic|tv|o,"[6, 9, 11]"
927,hard_tokenization,rekonvalescencia,sg,A,rekonvalescenciu,f,situácia,rekonvalescenc,iu,[14],rekonval|escenci|a,"[8, 15]"
928,hard_tokenization,nactiutŕhanie,sg,D,nactiutŕhaniu,n,stretnutie,nactiutŕhan,iu,[11],na|ct|i|u|tŕh|an|ie,"[2, 4, 5, 6, 9, 11]"
929,hard_tokenization,dážďomer,pl,L,dážďomeroch,mi,zápas,dážďomer,och,[8],dážď|o|mer,"[4, 5]"
930,hard_tokenization,trinitrotoluén,pl,D,trinitrotoluénom,mi,zápas,trinitrotoluén,om,[14],tri|nitr|o|tolu|én,"[3, 7, 8, 12]"
931,hard_tokenization,mäkčidlo,sg,D,mäkčidlu,n,mesto,mäkčidl,u,[7],mäk|č|idl|o,"[3, 4, 7]"
932,hard_tokenization,sebapreceňovanie,pl,L,sebapreceňovaniach,n,stretnutie,sebapreceňovan,iach,[14],seb|a|pre|ceň|ov|an|ie,"[3, 4, 7, 10, 12, 14]"
933,hard_tokenization,brlôžtek,pl,N,brlôžteky,mi,jazyk,brlôžtek,y,[8],brlôžtek,[]
934,hard_tokenization,nadstrážmajsterka,sg,L,nadstrážmajsterke,f,žena,nadstrážmajsterk,e,[16],nad|stráž|majst|er|k|a,"[3, 8, 13, 15, 16]"
935,hard_tokenization,znárodňovanie,pl,L,znárodňovaniach,n,stretnutie,znárodňovan,iach,[11],z|ná|rod|ň|ov|an|ie,"[1, 3, 6, 7, 9, 11]"
936,hard_tokenization,súhvezdie,sg,D,súhvezdiu,n,stretnutie,súhvezd,iu,[7],sú|hvezd|ie,"[2, 7]"
937,hard_tokenization,konštruktivista,pl,N,konštruktivisti,mp,futbalista,konštruktivist,i,[14],kon|štruk|t|ivist|a,"[3, 8, 9, 14]"
938,hard_tokenization,sebaobetovanie,sg,D,sebaobetovaniu,n,stretnutie,sebaobetovan,iu,[12],seb|a|obet|ov|an|ie,"[3, 4, 8, 10, 12]"
939,hard_tokenization,malopredajca,pl,N,malopredajcovia,mp,hrdina,malopredajc,ovia,[11],mal|o|pre|d|aj|c|a,"[3, 4, 7, 8, 10, 11]"
940,hard_tokenization,sebauspokojovanie,sg,D,sebauspokojovaniu,n,stretnutie,sebauspokojovan,iu,[15],seb|a|u|s|pokoj|ov|an|ie,"[3, 4, 5, 6, 11, 13, 15]"
941,hard_tokenization,duchaprítomnosť,sg,G,duchaprítomnosti,f,možnosť,duchaprítomnost,i,[15],duch|a|prí|t|om|n|osť,"[4, 5, 8, 9, 11, 12]"
942,hard_tokenization,veľvyslankyňa,pl,G,veľvyslankýň,f,ulica,veľvyslankýň,ø,[],veľ|vy|sl|an|k|yň|a,"[3, 5, 7, 9, 10, 12]"
943,hard_tokenization,sprostredkovateľňa,sg,L,sprostredkovateľni,f,poisťovňa,sprostredkovateľni,ø,[],s|pro|stred|k|ov|ateľ|ň|a,"[1, 4, 9, 10, 12, 16, 17]"
944,hard_tokenization,zákonodarkyňa,pl,I,zákonodarkyňami,f,ulica,zákonodarkyň,ami,[12],zákon|o|dar|k|yň|a,"[5, 6, 9, 10, 12]"
945,hard_tokenization,privandrovankyňa,pl,G,privandrovankýň,f,ulica,privandrovankýň,ø,[],pri|vandr|ov|an|k|yň|a,"[3, 8, 10, 12, 13, 15]"
946,hard_tokenization,tovaroznalkyňa,pl,L,tovaroznalkyniach,f,ulica,tovaroznalkyn,iach,[13],tovar|o|zn|al|k|yň|a,"[5, 6, 8, 10, 11, 13]"
947,hard_tokenization,veľkospotrebiteľ,sg,D,veľkospotrebiteľovi,mp,priateľ,veľkospotrebiteľ,ovi,[16],veľ|k|o|s|po|treb|iteľ,"[3, 4, 5, 6, 8, 12]"
948,hard_tokenization,spoluvládkyňa,pl,I,spoluvládkyňami,f,ulica,spoluvládkyň,ami,[12],spol|u|vlád|k|yň|a,"[4, 5, 9, 10, 12]"
949,hard_tokenization,rádiotelegrafista,pl,D,rádiotelegrafistom,mp,futbalista,rádiotelegrafist,om,[16],rádi|o|tele|graf|ist|a,"[4, 5, 9, 13, 16]"
950,hard_tokenization,znovunadobudnutie,sg,I,znovunadobudnutím,n,stretnutie,znovunadobudnut,ím,[15],z|nov|u|nado|bud|n|ut|ie,"[1, 4, 5, 9, 12, 13, 15]"
951,morphological_edge,vytrvalec,sg,A,vytrvalca,mp,chlapec,vytrvalc,a,[8],vy|trv|al|ec,"[2, 5, 7]"
952,morphological_edge,biologickosť,pl,G,biologickostí,f,možnosť,biologickost,í,[12],bi|o|log|ick|osť,"[2, 3, 6, 9]"
953,morphological_edge,uvážlivosť,pl,I,uvážlivosťami,f,možnosť,uvážlivosť,ami,[10],uváž|liv|osť,"[4, 7]"
954,morphological_edge,zastrašenosť,pl,D,zastrašenostiam,f,možnosť,zastrašenost,iam,[12],za|straš|en|osť,"[2, 7, 9]"
955,morphological_edge,sujetovosť,pl,G,sujetovostí,f,možnosť,sujetovost,í,[10],sujet|ov|osť,"[5, 7]"
956,morphological_edge,guľatosť,sg,L,guľatosti,f,možnosť,guľatost,i,[8],guľ|at|osť,"[3, 5]"
957,morphological_edge,privandrovalec,sg,G,privandrovalca,mp,chlapec,privandrovalc,a,[13],pri|vandr|ov|al|ec,"[3, 8, 10, 12]"
958,morphological_edge,nesmiernosť,pl,L,nesmiernostiach,f,možnosť,nesmiernost,iach,[11],ne|smier|n|osť,"[2, 7, 8]"
959,morphological_edge,zadubenec,sg,G,zadubenca,mp,chlapec,zadubenc,a,[8],za|dub|en|ec,"[2, 5, 7]"
960,morphological_edge,cudnosť,sg,I,cudnosťou,f,možnosť,cudnosť,ou,[7],cud|n|osť,"[3, 4]"
961,morphological_edge,nepovinnosť,pl,D,nepovinnostiam,f,možnosť,nepovinnost,iam,[11],ne|po|vin|n|osť,"[2, 4, 7, 8]"
962,morphological_edge,múzickosť,pl,A,múzickosti,f,možnosť,múzickost,i,[9],múz|ick|osť,"[3, 6]"
963,morphological_edge,príhodnosť,pl,G,príhodností,f,možnosť,príhodnost,í,[10],príhod|n|osť,"[6, 7]"
964,morphological_edge,penivosť,pl,G,penivostí,f,možnosť,penivost,í,[8],pen|iv|osť,"[3, 5]"
965,morphological_edge,nutkavosť,pl,G,nutkavostí,f,možnosť,nutkavost,í,[9],nut|k|av|osť,"[3, 4, 6]"
966,morphological_edge,distingvovanosť,sg,G,distingvovanosti,f,možnosť,distingvovanost,i,[15],distingv|ovan|osť,"[8, 12]"
967,morphological_edge,výbušnosť,pl,N,výbušnosti,f,možnosť,výbušnost,i,[9],vý|buš|n|osť,"[2, 5, 6]"
968,morphological_edge,pohorelec,sg,I,pohorelcom,mp,chlapec,pohorelc,om,[8],po|hor|el|ec,"[2, 5, 7]"
969,morphological_edge,rezistentnosť,sg,A,rezistentnosť,f,možnosť,rezistentnosť,ø,[],rezist|ent|n|osť,"[6, 9, 10]"
970,morphological_edge,drapľavosť,sg,D,drapľavosti,f,možnosť,drapľavost,i,[10],drap|ľav|osť,"[4, 7]"
971,morphological_edge,starostlivosť,pl,G,starostlivostí,f,možnosť,starostlivost,í,[13],star|ost|liv|osť,"[4, 7, 10]"
972,morphological_edge,nežičlivosť,sg,D,nežičlivosti,f,možnosť,nežičlivost,i,[11],ne|žič|liv|osť,"[2, 5, 8]"
973,morphological_edge,úryvkovitosť,sg,A,úryvkovitosť,f,možnosť,úryvkovitosť,ø,[],úryv|k|ovit|osť,"[4, 5, 9]"
974,morphological_edge,nepríčetnosť,pl,D,nepríčetnostiam,f,možnosť,nepríčetnost,iam,[12],ne|príčet|n|osť,"[2, 8, 9]"
975,morphological_edge,nonšalantnosť,pl,D,nonšalantnostiam,f,možnosť,nonšalantnost,iam,[13],nonšal|ant|n|osť,"[6, 9, 10]"
976,morphological_edge,stroskotanec,pl,A,stroskotancov,mp,chlapec,stroskotanc,ov,[11],s|trosk|ot|an|ec,"[1, 6, 8, 10]"
977,morphological_edge,obmedzenec,pl,I,obmedzencami,mp,chlapec,obmedzenc,ami,[9],ob|medz|en|ec,"[2, 6, 8]"
978,morphological_edge,protestantizmus,sg,D,protestantizmu,mi,problém,protestantizm,u,[13],protest|ant|izm|us,"[7, 10, 13]"
979,morphological_edge,nedočkavec,pl,G,nedočkavcov,mp,chlapec,nedočkavc,ov,[9],ne|do|čk|av|ec,"[2, 4, 6, 8]"
980,morphological_edge,geocentrizmus,pl,L,geocentrizmoch,mi,problém,geocentrizm,och,[11],ge|o|centr|izm|us,"[2, 3, 8, 11]"
981,morphological_edge,inoverec,pl,I,inovercami,mp,chlapec,inoverc,ami,[7],in|o|ver|ec,"[2, 3, 6]"
982,morphological_edge,horolezec,sg,I,horolezcom,mp,chlapec,horolezc,om,[8],hor|o|lez|ec,"[3, 4, 7]"
983,morphological_edge,strelkyňa,sg,G,strelkyne,f,ulica,strelkyn,e,[8],strel|k|yň|a,"[5, 6, 8]"
984,morphological_edge,prírodopiskyňa,sg,G,prírodopiskyne,f,ulica,prírodopiskyn,e,[13],prí|rod|o|pis|k|yň|a,"[3, 6, 7, 10, 11, 13]"
985,morphological_edge,environmentalista,pl,N,environmentalisti,mp,futbalista,environmentalist,i,[16],environ|ment|alist|a,"[7, 11, 16]"
986,morphological_edge,iluzionizmus,sg,D,iluzionizmu,mi,problém,iluzionizm,u,[10],iluzi|onizm|us,"[5, 10]"
987,morphological_edge,pažravec,pl,N,pažravci,mp,chlapec,pažravc,i,[7],pa|žr|av|ec,"[2, 4, 6]"
988,morphological_edge,sústruhovňa,pl,D,sústruhovniam,f,poisťovňa,sústruhovn,iam,[10],sú|struh|ov|ň|a,"[2, 7, 9, 10]"
989,morphological_edge,čerešňa,pl,A,čerešne,f,poisťovňa,čerešne,ø,[],čerešň|a,[6]
990,morphological_edge,zárubňa,pl,I,zárubňami,f,poisťovňa,zárubň,ami,[6],zá|rub|ň|a,"[2, 5, 6]"
991,morphological_edge,prívrženkyňa,sg,D,prívrženkyni,f,ulica,prívrženkyn,i,[11],prí|vrž|en|k|yň|a,"[3, 6, 8, 9, 11]"
992,morphological_edge,plavkyňa,sg,L,plavkyni,f,ulica,plavkyn,i,[7],plav|k|yň|a,"[4, 5, 7]"
993,morphological_edge,environmentálizmus,sg,G,environmentálizmu,mi,problém,environmentálizm,u,[16],environmentálizmus,[]
994,morphological_edge,previnilkyňa,pl,I,previnilkyňami,f,ulica,previnilkyň,ami,[11],pre|vin|il|k|yň|a,"[3, 6, 8, 9, 11]"
995,morphological_edge,riaditeľňa,sg,I,riaditeľňou,f,poisťovňa,riaditeľň,ou,[9],riad|iteľ|ň|a,"[4, 8, 9]"
996,morphological_edge,sekularizmus,pl,G,sekularizmov,mi,problém,sekularizm,ov,[10],sekular|izm|us,"[7, 10]"
997,morphological_edge,socializmus,sg,G,socializmu,mi,problém,socializm,u,[9],soci|al|izm|us,"[4, 6, 9]"
998,morphological_edge,videopožičovňa,sg,L,videopožičovni,f,poisťovňa,videopožičovni,ø,[],vide|o|po|žič|ovň|a,"[4, 5, 7, 10, 13]"
999,morphological_edge,neosymbolizmus,pl,G,neosymbolizmov,mi,problém,neosymbolizm,ov,[12],neo|symbol|izm|us,"[3, 9, 12]"
1000,morphological_edge,vodkyňa,sg,A,vodkyňu,f,ulica,vodkyň,u,[6],vod|k|yň|a,"[3, 4, 6]"
1001,morphological_edge,novoromantizmus,pl,D,novoromantizmom,mi,problém,novoromantizm,om,[13],nov|o|roman|tizm|us,"[3, 4, 9, 13]"
1002,morphological_edge,pokladňa,pl,D,pokladniam,f,poisťovňa,pokladn,iam,[7],poklad|ň|a,"[6, 7]"
1003,morphological_edge,výrobňa,pl,N,výrobne,f,poisťovňa,výrobne,ø,[],vý|rob|ň|a,"[2, 5, 6]"
1004,morphological_edge,formovňa,pl,D,formovniam,f,poisťovňa,formovn,iam,[7],form|ov|ň|a,"[4, 6, 7]"
1005,morphological_edge,austroslavizmus,pl,A,austroslavizmy,mi,problém,austroslavizm,y,[13],austr|o|slav|izm|us,"[5, 6, 10, 13]"
1006,morphological_edge,provizórium,pl,L,provizóriách,n,médium,provizóri,ách,[9],provizóri|um,[9]
1007,morphological_edge,reformizmus,sg,D,reformizmu,mi,problém,reformizm,u,[9],reform|izm|us,"[6, 9]"
1008,morphological_edge,amaterizmus,sg,A,amaterizmus,mi,problém,amaterizmus,ø,[],am|ater|izm|us,"[2, 6, 9]"
1009,morphological_edge,konštruktivizmus,sg,A,konštruktivizmus,mi,problém,konštruktivizmus,ø,[],kon|štruk|t|ivizm|us,"[3, 8, 9, 14]"
1010,morphological_edge,tužkáreň,sg,G,tužkárne,f,elektráreň,tužkárn,e,[7],tuž|k|áreň,"[3, 4]"
1011,morphological_edge,astigmatizmus,pl,D,astigmatizmom,mi,problém,astigmatizm,om,[11],a|stigm|atizm|us,"[1, 6, 11]"
1012,morphological_edge,logaritmus,sg,L,logaritme,mi,problém,logaritm,e,[8],log|aritm|us,"[3, 8]"
1013,morphological_edge,vojvodkyňa,pl,G,vojvodkýň,f,ulica,vojvodkýň,ø,[],voj|vod|kyň|a,"[3, 6, 9]"
1014,morphological_edge,vyvolenkyňa,pl,G,vyvolenkýň,f,ulica,vyvolenkýň,ø,[],vy|vol|en|k|yň|a,"[2, 5, 7, 8, 10]"
1015,morphological_edge,meniareň,pl,I,meniarňami,f,elektráreň,meniarň,ami,[7],men|iareň,[3]
1016,morphological_edge,kotláreň,pl,D,kotlárňam,f,elektráreň,kotlárň,am,[7],kotl|áreň,[4]
1017,morphological_edge,elektráreň,pl,A,elektrárne,f,elektráreň,elektrárn,e,[9],elektr|áreň,[6]
1018,morphological_edge,vývarovňa,sg,L,vývarovni,f,poisťovňa,vývarovni,ø,[],vý|var|ovň|a,"[2, 5, 8]"
1019,morphological_edge,kníhtlačiareň,pl,A,kníhtlačiarne,f,elektráreň,kníhtlačiarn,e,[12],kníh|tlač|iar|eň,"[4, 8, 11]"
1020,morphological_edge,konjunkturalista,pl,I,konjunkturalistami,mp,futbalista,konjunkturalist,ami,[15],konjunkt|ur|alist|a,"[8, 10, 15]"
1021,morphological_edge,nocľaháreň,pl,N,nocľahárne,f,elektráreň,nocľahárn,e,[9],noc|ľah|áreň,"[3, 6]"
1022,morphological_edge,trhovkyňa,pl,N,trhovkyne,f,ulica,trhovkyn,e,[8],trh|ovk|yň|a,"[3, 6, 8]"
1023,morphological_edge,syráreň,sg,A,syráreň,f,elektráreň,syráreň,ø,[],syr|áreň,[3]
1024,morphological_edge,výkrmňa,sg,I,výkrmňou,f,poisťovňa,výkrmň,ou,[6],vý|krm|ň|a,"[2, 5, 6]"
1025,morphological_edge,halapartňa,pl,I,halapartňami,f,poisťovňa,halapartň,ami,[9],halapartň|a,[9]
1026,morphological_edge,parketáreň,sg,L,parketárni,f,elektráreň,parketárn,i,[9],parket|áreň,[6]
1027,morphological_edge,sporiteľňa,sg,G,sporiteľne,f,poisťovňa,sporiteľne,ø,[],spor|iteľ|ň|a,"[4, 8, 9]"
1028,morphological_edge,rýchliareň,pl,L,rýchliarňach,f,elektráreň,rýchliarň,ach,[9],rýchl|iareň,[5]
1029,morphological_edge,gombikáreň,sg,G,gombikárne,f,elektráreň,gombikárn,e,[9],gomb|ik|áreň,"[4, 6]"
1030,morphological_edge,paneláreň,sg,A,paneláreň,f,elektráreň,paneláreň,ø,[],panel|áreň,[5]
1031,morphological_edge,skrutínium,pl,N,skrutíniá,n,médium,skrutíni,á,[8],skrut|íni|um,"[5, 8]"
1032,morphological_edge,masmédium,pl,N,masmédiá,n,médium,masmédi,á,[7],mas|médi|um,"[3, 7]"
1033,morphological_edge,prelúdium,pl,A,prelúdiá,n,médium,prelúdi,á,[7],prelúdi|um,[7]
1034,morphological_edge,cérium,pl,D,cériám,n,médium,céri,ám,[4],cér|i|um,"[3, 4]"
1035,morphological_edge,postštrukturalista,sg,I,postštrukturalistom,mp,futbalista,postštrukturalist,om,[17],post|štrukt|ur|alist|a,"[4, 10, 12, 17]"
1036,morphological_edge,sanatórium,pl,I,sanatóriami,n,médium,sanatór,iami,[7],san|atóri|um,"[3, 8]"
1037,morphological_edge,domínium,pl,G,domínií,n,médium,domíni,í,[6],domín|i|um,"[5, 6]"
1038,morphological_edge,spoluprekladateľ,sg,D,spoluprekladateľovi,mp,priateľ,spoluprekladateľ,ovi,[16],spol|u|pre|klad|ateľ,"[4, 5, 8, 12]"
1039,morphological_edge,solárium,sg,D,soláriu,n,médium,solár,iu,[5],sol|ári|um,"[3, 6]"
1040,morphological_edge,tenorsaxofonista,pl,N,tenorsaxofonisti,mp,futbalista,tenorsaxofonist,i,[15],tenor|sax|o|fon|ist|a,"[5, 8, 9, 12, 15]"
1041,morphological_edge,akvárium,pl,G,akvárií,n,médium,akvári,í,[6],akv|ári|um,"[3, 6]"
1042,morphological_edge,plutónium,pl,A,plutóniá,n,médium,plutóni,á,[7],plut|óni|um,"[4, 7]"
1043,morphological_edge,spolufinancovateľ,pl,G,spolufinancovateľov,mp,priateľ,spolufinancovateľ,ov,[17],spol|u|financ|ov|ateľ,"[4, 5, 11, 13]"
1044,morphological_edge,polyvinylchlorid,pl,D,polyvinylchloridom,mi,zápas,polyvinylchlorid,om,[16],poly|vinyl|chlor|id,"[4, 9, 14]"
1045,morphological_edge,generálplukovník,pl,L,generálplukovníkoch,mp,chlap,generálplukovník,och,[16],gener|ál|pluk|ovník,"[5, 7, 11]"
1046,morphological_edge,spoluorganizátor,pl,G,spoluorganizátorov,mp,chlap,spoluorganizátor,ov,[16],spol|u|organ|izát|or,"[4, 5, 10, 14]"
1047,morphological_edge,inštrumentalista,sg,I,inštrumentalistom,mp,futbalista,inštrumentalist,om,[15],inštru|ment|alist|a,"[6, 10, 15]"
1048,morphological_edge,skaderuka-skadenoha,sg,A,skaderuka-skadenoha,mp,neskl,skaderuka-skadenoha,ø,[],skaderuka-skadenoha,[]
1049,morphological_edge,ultranacionalista,sg,G,ultranacionalistu,mp,futbalista,ultranacionalist,u,[16],ultra|nac|i|onalist|a,"[5, 8, 9, 16]"
1050,morphological_edge,novonarodeniatko,sg,D,novonarodeniatku,n,vajíčko,novonarodeniatk,u,[15],nov|o|na|rod|en|iatk|o,"[3, 4, 6, 9, 11, 15]"
